-0.072506,-0.237332,0.000332,1.299934,-1,-1,-1
-0.075673,-0.255677,0.000335,1.299935,-1,-1,-1
-0.080577,-0.280290,0.000337,1.299935,-1,-1,-1
-0.086662,-0.308925,0.000340,1.299936,-1,-1,-1
-0.095267,-0.346896,0.000342,1.299936,-1,-1,-1
-0.105354,-0.390858,0.000345,1.299936,-1,-1,-1
-0.116135,-0.437239,0.000347,1.299937,-1,-1,-1
-0.124828,-0.474182,0.000349,1.299937,-1,-1,-1
-0.138901,-0.537246,0.000352,1.299938,-1,-1,-1
-0.145545,-0.569068,0.000354,1.299938,-1,-1,-1
-0.152982,-0.604186,0.000357,1.299939,-1,-1,-1
-0.156902,-0.626793,0.000359,1.299939,-1,-1,-1
-0.158509,-0.644181,0.000361,1.299939,-1,-1,-1
-0.158179,-0.660846,0.000363,1.299940,-1,-1,-1
-0.155573,-0.673668,0.000366,1.299940,-1,-1,-1
-0.153628,-0.678002,0.000369,1.299940,-1,-1,-1
-0.154265,-0.677208,0.000371,1.299941,-1,-1,-1
-0.158054,-0.673410,0.000373,1.299941,-1,-1,-1
-0.166954,-0.666828,0.000375,1.299942,-1,-1,-1
-0.180722,-0.659134,0.000378,1.299942,-1,-1,-1
-0.191806,-0.654460,0.000379,1.299942,-1,-1,-1
-0.222956,-0.645721,0.000383,1.299943,-1,-1,-1
-0.248124,-0.642101,0.000385,1.299943,-1,-1,-1
-0.283599,-0.640650,0.000387,1.299944,-1,-1,-1
-0.307793,-0.641475,0.000389,1.299944,-1,-1,-1
-0.352114,-0.644682,0.000391,1.299944,-1,-1,-1
-0.394216,-0.653828,0.000395,1.299945,-1,-1,-1
-0.400290,-0.657646,0.000396,1.299945,-1,-1,-1
-0.416253,-0.660621,0.000399,1.299946,-1,-1,-1
-0.428003,-0.660669,0.000401,1.299946,-1,-1,-1
-0.438941,-0.657798,0.000404,1.299946,-1,-1,-1
-0.449858,-0.652629,0.000407,1.299947,-1,-1,-1
-0.456214,-0.649139,0.000409,1.299947,-1,-1,-1
-0.460607,-0.648554,0.000411,1.299948,598,160,9
-0.461261,-0.649195,0.000413,1.299948,501,165,8
-0.461274,-0.649175,0.000416,1.299949,485,165,8
-0.461274,-0.648988,0.000419,1.299949,485,164,9
-0.461240,-0.648954,0.000421,1.299949,490,165,8
-0.461241,-0.648950,0.000424,1.299950,489,164,9
-0.461222,-0.648614,0.000426,1.299950,491,163,8
-0.461228,-0.648619,0.000428,1.299951,492,166,6
-0.461237,-0.648306,0.000430,1.299951,499,164,8
-0.461240,-0.648289,0.000433,1.299951,504,164,7
-0.461259,-0.648277,0.000435,1.299952,507,163,9
-0.461247,-0.648230,0.000437,1.299952,506,164,7
-0.461242,-0.648214,0.000440,1.299953,508,163,8
-0.461250,-0.647812,0.000443,1.299953,508,164,9
-0.461253,-0.647786,0.000445,1.299954,514,166,7
-0.461253,-0.647788,0.000447,1.299954,521,164,8
-0.461263,-0.647672,0.000450,1.299954,520,164,6
-0.461274,-0.647536,0.000452,1.299955,522,164,8
-0.461187,-0.649829,0.000454,1.299955,530,163,9
-0.461321,-0.655089,0.000456,1.299955,503,163,8
-0.462348,-0.663490,0.000459,1.299956,-1,-1,-1
-0.465610,-0.679666,0.000462,1.299956,-1,-1,-1
-0.470337,-0.698006,0.000464,1.299957,-1,-1,-1
-0.478393,-0.723348,0.000466,1.299957,-1,-1,-1
-0.490228,-0.754683,0.000469,1.299957,-1,-1,-1
-0.501258,-0.780675,0.000471,1.299958,-1,-1,-1
-0.523672,-0.827497,0.000473,1.299958,-1,-1,-1
-0.550027,-0.877522,0.000476,1.299959,510,420,10
-0.569468,-0.913655,0.000478,1.299959,-1,-1,-1
-0.567680,-0.933359,0.000480,1.299959,-1,-1,-1
-0.561965,-0.954766,0.000483,1.299960,-1,-1,-1
-0.558747,-0.955298,0.000484,1.299960,-1,-1,-1
-0.558345,-0.955437,0.000487,1.299961,-1,-1,-1
-0.558350,-0.955436,0.000490,1.299961,-1,-1,-1
-0.558347,-0.955428,0.000492,1.299961,-1,-1,-1
-0.558336,-0.955417,0.000494,1.299962,-1,-1,-1
-0.558324,-0.955406,0.000497,1.299962,-1,-1,-1
-0.558310,-0.955393,0.000500,1.299963,-1,-1,-1
-0.558301,-0.955384,0.000502,1.299963,-1,-1,-1
-0.558054,-0.955151,0.000504,1.299964,-1,-1,-1
-0.556665,-0.953811,0.000506,1.299964,-1,-1,-1
-0.552007,-0.949127,0.000509,1.299964,-1,-1,-1
-0.545477,-0.942901,0.000511,1.299965,-1,-1,-1
-0.534035,-0.932893,0.000514,1.299965,136,362,22
-0.519158,-0.920496,0.000516,1.299966,-1,-1,-1
-0.500845,-0.906432,0.000518,1.299966,-1,-1,-1
-0.475900,-0.888795,0.000521,1.299966,-1,-1,-1
-0.447586,-0.870306,0.000523,1.299967,-1,-1,-1
-0.409283,-0.848125,0.000526,1.299967,-1,-1,-1
-0.375195,-0.829579,0.000528,1.299968,-1,-1,-1
-0.347892,-0.814912,0.000530,1.299968,-1,-1,-1
-0.303371,-0.792172,0.000533,1.299968,-1,-1,-1
-0.268899,-0.776490,0.000535,1.299969,-1,-1,-1
-0.220160,-0.759710,0.000538,1.299969,-1,-1,-1
-0.188131,-0.753157,0.000540,1.299970,-1,-1,-1
-0.166301,-0.750496,0.000542,1.299970,-1,-1,-1
-0.137037,-0.748913,0.000544,1.299970,-1,-1,-1
-0.096362,-0.749506,0.000547,1.299971,-1,-1,-1
-0.050858,-0.752576,0.000549,1.299971,-1,-1,-1
-0.015870,-0.755213,0.000551,1.299972,-1,-1,-1
0.038228,-0.758210,0.000554,1.299972,-1,-1,-1
0.063736,-0.758441,0.000556,1.299972,-1,-1,-1
0.129126,-0.754059,0.000559,1.299973,-1,-1,-1
0.182311,-0.745284,0.000561,1.299973,-1,-1,-1
0.225183,-0.732668,0.000564,1.299974,-1,-1,-1
0.267588,-0.715754,0.000566,1.299974,-1,-1,-1
0.322269,-0.687003,0.000569,1.299975,-1,-1,-1
0.354870,-0.665016,0.000571,1.299975,-1,-1,-1
0.393709,-0.635060,0.000573,1.299975,-1,-1,-1
0.400391,-0.629973,0.000576,1.299976,-1,-1,-1
0.399826,-0.630481,0.000578,1.299976,-1,-1,-1
0.399810,-0.630457,0.000581,1.299977,-1,-1,-1
0.399800,-0.630457,0.000583,1.299977,-1,-1,-1
0.399797,-0.630444,0.000585,1.299977,-1,-1,-1
0.399798,-0.630444,0.000588,1.299978,-1,-1,-1
0.399777,-0.630427,0.000590,1.299978,-1,-1,-1
0.399777,-0.630424,0.000593,1.299979,-1,-1,-1
0.399764,-0.630410,0.000594,1.299979,-1,-1,-1
0.399746,-0.630388,0.000597,1.299980,-1,-1,-1
0.399739,-0.630379,0.000599,1.299980,51,377,14
0.399735,-0.630381,0.000603,1.299980,-1,-1,-1
0.399721,-0.630360,0.000604,1.299981,-1,-1,-1
0.399716,-0.630356,0.000607,1.299981,50,373,13
0.399717,-0.630356,0.000609,1.299981,-1,-1,-1
0.398086,-0.631970,0.000612,1.299982,-1,-1,-1
0.394373,-0.635908,0.000613,1.299982,-1,-1,-1
0.382564,-0.650110,0.000616,1.299983,-1,-1,-1
0.369504,-0.667833,0.000618,1.299983,-1,-1,-1
0.353726,-0.691886,0.000621,1.299984,-1,-1,-1
0.338016,-0.718676,0.000623,1.299984,-1,-1,-1
0.320616,-0.752610,0.000626,1.299984,-1,-1,-1
0.304959,-0.787520,0.000628,1.299985,-1,-1,-1
0.283348,-0.843919,0.000631,1.299985,-1,-1,-1
0.267249,-0.888601,0.000633,1.299986,-1,-1,-1
0.249811,-0.937007,0.000635,1.299986,-1,-1,-1
0.230682,-0.990160,0.000638,1.299987,-1,-1,-1
0.215801,-1.031527,0.000640,1.299987,-1,-1,-1
0.202764,-1.067787,0.000642,1.299987,-1,-1,-1
0.179464,-1.132651,0.000645,1.299988,-1,-1,-1
0.161900,-1.181595,0.000648,1.299988,-1,-1,-1
0.147058,-1.222964,0.000650,1.299989,-1,-1,-1
0.131186,-1.267238,0.000652,1.299989,-1,-1,-1
0.113169,-1.317529,0.000655,1.299989,-1,-1,-1
0.100855,-1.351914,0.000657,1.299990,-1,-1,-1
0.079490,-1.411638,0.000660,1.299990,-1,-1,-1
0.060744,-1.444104,0.000662,1.299991,-1,-1,-1
0.041421,-1.451644,0.000664,1.299991,49,181,8
0.025218,-1.462739,0.000667,1.299992,-1,-1,-1
0.013514,-1.473267,0.000669,1.299992,-1,-1,-1
0.001945,-1.487182,0.000671,1.299992,-1,-1,-1
-0.006096,-1.500367,0.000673,1.299993,-1,-1,-1
-0.012915,-1.515792,0.000676,1.299993,-1,-1,-1
-0.009964,-1.519745,0.000678,1.299994,-1,-1,-1
-0.005919,-1.523232,0.000680,1.299994,91,471,6
-0.005683,-1.523170,0.000683,1.299994,164,465,8
-0.005692,-1.523177,0.000685,1.299995,155,455,9
-0.005687,-1.523182,0.000688,1.299995,161,452,10
-0.005692,-1.523188,0.000690,1.299996,156,460,6
-0.005691,-1.523189,0.000692,1.299996,160,465,10
-0.005703,-1.523195,0.000695,1.299996,159,450,7
-0.005698,-1.523197,0.000697,1.299997,282,426,12
-0.005710,-1.523204,0.000700,1.299997,279,426,13
-0.005708,-1.523206,0.000702,1.299998,162,474,17
-0.005721,-1.523211,0.000704,1.299998,156,479,24
-0.005714,-1.523213,0.000707,1.299998,160,452,9
-0.005708,-1.523207,0.000709,1.299999,161,452,11
-0.005709,-1.523208,0.000711,1.299999,159,450,7
-0.005721,-1.523213,0.000714,1.300000,159,451,11
-0.006320,-1.522631,0.000716,1.300000,156,423,20
-0.010013,-1.519189,0.000719,1.300001,159,463,6
-0.018233,-1.512029,0.000721,1.300001,193,469,13
-0.027016,-1.504223,0.000723,1.300001,327,411,16
-0.044145,-1.488367,0.000726,1.300002,314,421,13
-0.062342,-1.470947,0.000729,1.300002,157,453,20
-0.074897,-1.458369,0.000730,1.300003,302,463,15
-0.100784,-1.431542,0.000733,1.300003,-1,-1,-1
-0.123739,-1.405868,0.000735,1.300003,-1,-1,-1
-0.150275,-1.374680,0.000737,1.300004,-1,-1,-1
-0.176747,-1.340942,0.000740,1.300004,-1,-1,-1
-0.210303,-1.291846,0.000743,1.300005,-1,-1,-1
-0.231235,-1.254798,0.000745,1.300005,-1,-1,-1
-0.253374,-1.203419,0.000747,1.300006,-1,-1,-1
-0.264747,-1.168591,0.000749,1.300006,-1,-1,-1
-0.280240,-1.095511,0.000752,1.300006,-1,-1,-1
-0.284933,-1.037694,0.000755,1.300007,-1,-1,-1
-0.285172,-1.004645,0.000757,1.300007,-1,-1,-1
-0.279803,-0.950461,0.000759,1.300008,-1,-1,-1
-0.266077,-0.884545,0.000763,1.300008,-1,-1,-1
-0.256539,-0.852623,0.000765,1.300009,206,406,21
-0.243227,-0.819937,0.000767,1.300009,-1,-1,-1
-0.230070,-0.796147,0.000769,1.300009,-1,-1,-1
-0.215093,-0.773536,0.000771,1.300010,-1,-1,-1
-0.190986,-0.744078,0.000774,1.300010,-1,-1,-1
-0.169901,-0.722070,0.000775,1.300011,-1,-1,-1
-0.134147,-0.687971,0.000778,1.300011,-1,-1,-1
-0.111424,-0.666649,0.000780,1.300011,-1,-1,-1
-0.078718,-0.637724,0.000783,1.300012,-1,-1,-1
-0.037985,-0.608386,0.000785,1.300012,-1,-1,-1
-0.010778,-0.590708,0.000787,1.300013,-1,-1,-1
0.024607,-0.567218,0.000790,1.300013,-1,-1,-1
0.065994,-0.537063,0.000792,1.300013,-1,-1,-1
0.103525,-0.505713,0.000795,1.300014,-1,-1,-1
0.138843,-0.468878,0.000797,1.300014,-1,-1,-1
0.167179,-0.432438,0.000799,1.300015,-1,-1,-1
0.192140,-0.393098,0.000802,1.300015,547,375,16
0.211869,-0.354122,0.000804,1.300015,-1,-1,-1
0.232581,-0.301070,0.000807,1.300016,-1,-1,-1
0.244015,-0.259967,0.000809,1.300016,-1,-1,-1
0.254614,-0.205504,0.000812,1.300017,60,143,11
0.256379,-0.169590,0.000815,1.300017,217,145,12
0.250851,-0.139338,0.000817,1.300018,444,143,10
0.240041,-0.115247,0.000820,1.300018,619,135,13
0.231119,-0.102083,0.000821,1.300019,-1,-1,-1
0.217878,-0.088505,0.000823,1.300019,-1,-1,-1
0.218383,-0.088271,0.000826,1.300019,-1,-1,-1
0.217361,-0.088406,0.000828,1.300020,-1,-1,-1
0.215194,-0.088418,0.000831,1.300020,-1,-1,-1
0.214633,-0.088445,0.000833,1.300021,-1,-1,-1
0.214620,-0.088450,0.000836,1.300021,-1,-1,-1
0.214619,-0.088450,0.000838,1.300022,-1,-1,-1
0.214619,-0.088454,0.000839,1.300022,-1,-1,-1
0.214619,-0.088456,0.000842,1.300022,-1,-1,-1
0.214615,-0.088466,0.000845,1.300023,-1,-1,-1
0.214618,-0.088464,0.000847,1.300023,-1,-1,-1
0.214618,-0.088470,0.000850,1.300024,-1,-1,-1
0.214617,-0.088473,0.000852,1.300024,-1,-1,-1
0.214616,-0.088477,0.000854,1.300024,-1,-1,-1
0.214617,-0.088482,0.000857,1.300025,-1,-1,-1
0.214616,-0.088483,0.000859,1.300025,-1,-1,-1
0.214616,-0.088489,0.000861,1.300026,-1,-1,-1
0.214615,-0.088492,0.000864,1.300026,-1,-1,-1
0.214620,-0.088497,0.000866,1.300026,-1,-1,-1
0.214617,-0.088499,0.000869,1.300027,-1,-1,-1
0.214616,-0.088508,0.000871,1.300027,-1,-1,-1
0.214616,-0.088516,0.000874,1.300028,-1,-1,-1
0.214615,-0.088519,0.000876,1.300028,-1,-1,-1
0.214619,-0.088515,0.000878,1.300029,-1,-1,-1
0.214616,-0.088518,0.000881,1.300029,-1,-1,-1
0.214617,-0.088523,0.000883,1.300029,-1,-1,-1
0.214618,-0.088522,0.000886,1.300030,-1,-1,-1
0.214616,-0.088532,0.000887,1.300030,-1,-1,-1
0.214622,-0.088524,0.000890,1.300031,-1,-1,-1
0.214615,-0.088543,0.000893,1.300031,-1,-1,-1
0.214622,-0.088544,0.000895,1.300032,-1,-1,-1
0.214619,-0.088547,0.000897,1.300032,-1,-1,-1
0.214616,-0.088550,0.000900,1.300032,-1,-1,-1
0.214616,-0.088549,0.000902,1.300033,-1,-1,-1
0.214706,-0.088563,0.000904,1.300033,-1,-1,-1
0.217550,-0.088653,0.000907,1.300034,-1,-1,-1
0.224457,-0.089379,0.000909,1.300034,-1,-1,-1
0.234716,-0.091661,0.000911,1.300035,-1,-1,-1
0.253271,-0.097970,0.000914,1.300035,-1,-1,-1
0.274347,-0.106847,0.000916,1.300035,-1,-1,-1
0.300081,-0.120221,0.000919,1.300036,-1,-1,-1
0.327602,-0.136851,0.000921,1.300036,-1,-1,-1
0.349935,-0.151861,0.000923,1.300037,-1,-1,-1
0.383682,-0.177645,0.000926,1.300037,-1,-1,-1
0.401766,-0.193381,0.000928,1.300038,-1,-1,-1
0.410192,-0.201388,0.000931,1.300038,-1,-1,-1
0.414668,-0.205924,0.000933,1.300038,-1,-1,-1
0.415013,-0.206293,0.000935,1.300039,-1,-1,-1
0.409563,-0.199897,0.000938,1.300039,-1,-1,-1
0.402357,-0.190777,0.000940,1.300040,-1,-1,-1
0.387901,-0.171471,0.000943,1.300040,622,140,11
0.375361,-0.153116,0.000946,1.300041,608,138,13
0.360873,-0.130697,0.000948,1.300041,585,137,10
0.343576,-0.101418,0.000950,1.300041,561,136,11
0.327308,-0.071901,0.000953,1.300042,538,137,12
0.309179,-0.035885,0.000955,1.300042,524,135,12
0.295639,-0.006767,0.000957,1.300043,498,133,11
0.270632,0.056646,0.000960,1.300043,470,132,13
0.269948,0.100651,0.000962,1.300044,430,131,10
0.267798,0.149761,0.000964,1.300044,367,128,13
0.264740,0.197212,0.000967,1.300044,281,123,13
0.265212,0.224641,0.000969,1.300045,219,113,5
0.270316,0.263263,0.000972,1.300045,153,113,14
0.277109,0.289154,0.000974,1.300046,7,100,16
0.282210,0.305572,0.000976,1.300046,-1,-1,-1
0.288699,0.325053,0.000978,1.300046,-1,-1,-1
0.295202,0.342966,0.000981,1.300047,-1,-1,-1
0.299530,0.353970,0.000983,1.300047,-1,-1,-1
0.304444,0.365437,0.000985,1.300048,-1,-1,-1
0.310282,0.377551,0.000988,1.300048,-1,-1,-1
0.314009,0.384373,0.000990,1.300049,-1,-1,-1
0.317274,0.389665,0.000992,1.300049,-1,-1,-1
0.320120,0.393826,0.000995,1.300049,-1,-1,-1
0.326280,0.401699,0.000998,1.300050,-1,-1,-1
0.332043,0.408168,0.000999,1.300050,-1,-1,-1
0.348538,0.424212,0.001002,1.300051,-1,-1,-1
0.358400,0.432640,0.001004,1.300051,-1,-1,-1
0.382792,0.450788,0.001006,1.300051,-1,-1,-1
0.385197,0.456601,0.001009,1.300052,-1,-1,-1
0.385595,0.457909,0.001011,1.300052,-1,-1,-1
0.385839,0.458464,0.001014,1.300053,-1,-1,-1
0.385847,0.458522,0.001016,1.300053,-1,-1,-1
0.385840,0.458520,0.001019,1.300054,-1,-1,-1
0.385882,0.458566,0.001022,1.300054,-1,-1,-1
0.386041,0.458641,0.001023,1.300055,-1,-1,-1
0.386392,0.458792,0.001025,1.300055,-1,-1,-1
0.385722,0.458564,0.001028,1.300055,-1,-1,-1
0.377510,0.455487,0.001031,1.300056,-1,-1,-1
0.359431,0.448108,0.001033,1.300056,-1,-1,-1
0.343553,0.441258,0.001035,1.300057,-1,-1,-1
0.315371,0.428598,0.001038,1.300057,-1,-1,-1
0.285049,0.414671,0.001040,1.300058,-1,-1,-1
0.255213,0.400531,0.001042,1.300058,-1,-1,-1
0.205043,0.376417,0.001045,1.300058,-1,-1,-1
0.167820,0.358054,0.001047,1.300059,-1,-1,-1
0.118499,0.333702,0.001050,1.300059,-1,-1,-1
0.073265,0.311375,0.001052,1.300060,-1,-1,-1
0.025737,0.287912,0.001055,1.300060,-1,-1,-1
0.007996,0.286774,0.001056,1.300060,-1,-1,-1
-0.019658,0.296112,0.001060,1.300061,-1,-1,-1
-0.034797,0.298288,0.001061,1.300061,-1,-1,-1
-0.053025,0.298374,0.001064,1.300062,-1,-1,-1
-0.066801,0.296603,0.001066,1.300062,-1,-1,-1
-0.088476,0.290415,0.001069,1.300063,63,90,6
-0.101323,0.284338,0.001072,1.300063,149,98,16
-0.112993,0.276906,0.001075,1.300064,294,103,16
-0.114754,0.278334,0.001077,1.300064,335,104,14
-0.114735,0.278323,0.001079,1.300065,409,104,17
-0.114726,0.278271,0.001081,1.300065,411,104,16
-0.114710,0.278255,0.001084,1.300065,409,105,15
-0.114699,0.278197,0.001087,1.300066,411,104,17
-0.114687,0.278183,0.001088,1.300066,407,108,14
-0.114674,0.278131,0.001091,1.300067,408,105,14
-0.114665,0.278111,0.001093,1.300067,411,106,13
-0.114644,0.278063,0.001096,1.300068,406,103,15
-0.114640,0.278045,0.001097,1.300068,411,105,13
-0.114616,0.277996,0.001100,1.300068,407,103,15
-0.114617,0.277976,0.001102,1.300069,408,103,16
-0.114591,0.277927,0.001105,1.300069,408,106,14
-0.114588,0.277905,0.001108,1.300070,405,104,15
-0.114564,0.277854,0.001110,1.300070,405,107,14
-0.114568,0.277836,0.001112,1.300071,408,106,13
-0.114555,0.277831,0.001115,1.300071,401,104,14
-0.114570,0.276966,0.001117,1.300071,404,107,14
-0.114582,0.276957,0.001119,1.300072,400,103,16
-0.114565,0.277363,0.001122,1.300072,390,102,11
-0.114559,0.278223,0.001124,1.300073,396,106,13
-0.114560,0.281818,0.001127,1.300073,385,105,15
-0.114572,0.288636,0.001129,1.300074,389,104,15
-0.114592,0.299545,0.001131,1.300074,393,100,13
-0.114657,0.320780,0.001133,1.300074,394,104,14
-0.114790,0.350079,0.001136,1.300075,399,97,6
-0.114740,0.370740,0.001138,1.300075,401,94,15
-0.114826,0.406580,0.001141,1.300076,395,93,18
-0.114619,0.442781,0.001143,1.300076,403,89,17
-0.114198,0.485522,0.001145,1.300077,400,83,19
-0.114814,0.537847,0.001148,1.300077,404,75,19
-0.118186,0.585745,0.001150,1.300078,436,65,19
-0.124450,0.626403,0.001152,1.300078,470,56,23
-0.138115,0.680177,0.001155,1.300078,567,34,24
-0.153912,0.723481,0.001157,1.300079,561,39,20
-0.168651,0.755054,0.001159,1.300079,-1,-1,-1
-0.185557,0.785471,0.001161,1.300079,-1,-1,-1
-0.214864,0.830935,0.001164,1.300080,-1,-1,-1
-0.236830,0.860909,0.001167,1.300080,-1,-1,-1
-0.251723,0.878031,0.001169,1.300081,-1,-1,-1
-0.263437,0.888990,0.001171,1.300081,-1,-1,-1
-0.270531,0.894618,0.001173,1.300082,-1,-1,-1
-0.278071,0.900175,0.001175,1.300082,-1,-1,-1
-0.280736,0.902198,0.001177,1.300082,-1,-1,-1
-0.281674,0.903033,0.001181,1.300083,-1,-1,-1
-0.282278,0.903713,0.001183,1.300083,-1,-1,-1
-0.282618,0.904161,0.001185,1.300084,-1,-1,-1
-0.283077,0.904917,0.001188,1.300084,-1,-1,-1
-0.283448,0.905722,0.001190,1.300085,-1,-1,-1
-0.283735,0.906550,0.001192,1.300085,-1,-1,-1
-0.284016,0.907664,0.001194,1.300086,-1,-1,-1
-0.284169,0.908641,0.001197,1.300086,-1,-1,-1
-0.284213,0.909308,0.001199,1.300086,-1,-1,-1
-0.284462,0.907687,0.001202,1.300087,-1,-1,-1
-0.285531,0.901053,0.001204,1.300087,-1,-1,-1
-0.290545,0.879789,0.001206,1.300088,-1,-1,-1
-0.299102,0.851493,0.001209,1.300088,-1,-1,-1
-0.313826,0.811602,0.001212,1.300089,465,5,17
-0.323846,0.788197,0.001214,1.300089,407,5,28
-0.340954,0.751325,0.001216,1.300090,379,18,24
-0.362585,0.709673,0.001219,1.300090,364,23,22
-0.371847,0.689346,0.001221,1.300090,324,37,23
-0.371502,0.689075,0.001224,1.300091,322,45,20
-0.371502,0.689070,0.001226,1.300091,306,46,20
-0.371517,0.689084,0.001228,1.300092,302,53,21
